L1,ID1,L2,ID2
stateSenate,10,neighborhood,QN08
stateSenate,10,neighborhood,QN55
stateSenate,10,neighborhood,QN15
stateSenate,10,neighborhood,QN53
stateSenate,10,neighborhood,QN03
stateSenate,10,neighborhood,QN02
stateSenate,10,neighborhood,QN66
stateSenate,10,neighborhood,QN01
stateSenate,10,neighborhood,QN76
stateSenate,10,neighborhood,QN98
stateSenate,10,neighborhood,QN05
stateSenate,10,neighborhood,QN54
stateSenate,10,neighborhood,QN60
stateSenate,10,neighborhood,QN61
stateSenate,10,neighborhood,QN10
stateSenate,10,neighborhood,QN12
stateSenate,10,neighborhood,QN57
stateSenate,10,neighborhood,QN99
stateSenate,11,neighborhood,QN51
stateSenate,11,neighborhood,QN41
stateSenate,11,neighborhood,QN23
stateSenate,11,neighborhood,QN22
stateSenate,11,neighborhood,QN42
stateSenate,11,neighborhood,QN35
stateSenate,11,neighborhood,QN49
stateSenate,11,neighborhood,QN47
stateSenate,11,neighborhood,QN52
stateSenate,11,neighborhood,QN62
stateSenate,11,neighborhood,QN37
stateSenate,11,neighborhood,QN38
stateSenate,11,neighborhood,QN34
stateSenate,11,neighborhood,QN98
stateSenate,11,neighborhood,QN48
stateSenate,11,neighborhood,QN46
stateSenate,11,neighborhood,QN43
stateSenate,11,neighborhood,QN44
stateSenate,11,neighborhood,QN06
stateSenate,11,neighborhood,QN61
stateSenate,11,neighborhood,QN45
stateSenate,11,neighborhood,QN99
stateSenate,12,neighborhood,QN68
stateSenate,12,neighborhood,QN19
stateSenate,12,neighborhood,QN56
stateSenate,12,neighborhood,QN63
stateSenate,12,neighborhood,MN31
stateSenate,12,neighborhood,QN31
stateSenate,12,neighborhood,QN53
stateSenate,12,neighborhood,QN72
stateSenate,12,neighborhood,QN54
stateSenate,12,neighborhood,QN20
stateSenate,12,neighborhood,QN70
stateSenate,12,neighborhood,QN71
stateSenate,12,neighborhood,BK77
stateSenate,12,neighborhood,QN30
stateSenate,12,neighborhood,QN29
stateSenate,12,neighborhood,QN50
stateSenate,12,neighborhood,BK90
stateSenate,12,neighborhood,BK99
stateSenate,12,neighborhood,BK83
stateSenate,12,neighborhood,QN99
stateSenate,13,neighborhood,QN27
stateSenate,13,neighborhood,QN23
stateSenate,13,neighborhood,QN22
stateSenate,13,neighborhood,QN26
stateSenate,13,neighborhood,QN18
stateSenate,13,neighborhood,QN28
stateSenate,13,neighborhood,QN63
stateSenate,13,neighborhood,QN31
stateSenate,13,neighborhood,QN98
stateSenate,13,neighborhood,QN72
stateSenate,13,neighborhood,BX98
stateSenate,13,neighborhood,QN25
stateSenate,13,neighborhood,QN70
stateSenate,13,neighborhood,QN29
stateSenate,13,neighborhood,QN99
stateSenate,14,neighborhood,QN41
stateSenate,14,neighborhood,QN08
stateSenate,14,neighborhood,QN33
stateSenate,14,neighborhood,QN42
stateSenate,14,neighborhood,QN17
stateSenate,14,neighborhood,QN35
stateSenate,14,neighborhood,QN03
stateSenate,14,neighborhood,QN02
stateSenate,14,neighborhood,QN66
stateSenate,14,neighborhood,QN37
stateSenate,14,neighborhood,QN38
stateSenate,14,neighborhood,QN34
stateSenate,14,neighborhood,QN01
stateSenate,14,neighborhood,QN76
stateSenate,14,neighborhood,QN07
stateSenate,14,neighborhood,QN05
stateSenate,14,neighborhood,QN54
stateSenate,14,neighborhood,QN60
stateSenate,14,neighborhood,QN43
stateSenate,14,neighborhood,QN06
stateSenate,14,neighborhood,QN61
stateSenate,14,neighborhood,QN45
stateSenate,14,neighborhood,QN99
stateSenate,15,neighborhood,QN19
stateSenate,15,neighborhood,QN21
stateSenate,15,neighborhood,QN55
stateSenate,15,neighborhood,QN56
stateSenate,15,neighborhood,QN15
stateSenate,15,neighborhood,QN17
stateSenate,15,neighborhood,QN18
stateSenate,15,neighborhood,QN63
stateSenate,15,neighborhood,QN31
stateSenate,15,neighborhood,QN53
stateSenate,15,neighborhood,QN37
stateSenate,15,neighborhood,QN98
stateSenate,15,neighborhood,QN54
stateSenate,15,neighborhood,QN60
stateSenate,15,neighborhood,QN20
stateSenate,15,neighborhood,QN10
stateSenate,15,neighborhood,QN12
stateSenate,15,neighborhood,QN30
stateSenate,15,neighborhood,QN29
stateSenate,15,neighborhood,QN50
stateSenate,15,neighborhood,BK82
stateSenate,15,neighborhood,QN57
stateSenate,15,neighborhood,BK99
stateSenate,15,neighborhood,QN99
stateSenate,16,neighborhood,QN51
stateSenate,16,neighborhood,QN41
stateSenate,16,neighborhood,QN21
stateSenate,16,neighborhood,QN22
stateSenate,16,neighborhood,QN42
stateSenate,16,neighborhood,QN17
stateSenate,16,neighborhood,QN18
stateSenate,16,neighborhood,QN28
stateSenate,16,neighborhood,QN63
stateSenate,16,neighborhood,QN52
stateSenate,16,neighborhood,QN62
stateSenate,16,neighborhood,QN37
stateSenate,16,neighborhood,QN38
stateSenate,16,neighborhood,QN48
stateSenate,16,neighborhood,QN46
stateSenate,16,neighborhood,QN25
stateSenate,16,neighborhood,QN30
stateSenate,16,neighborhood,QN29
stateSenate,16,neighborhood,QN50
stateSenate,16,neighborhood,QN99
stateSenate,17,neighborhood,BK88
stateSenate,17,neighborhood,BK25
stateSenate,17,neighborhood,BK43
stateSenate,17,neighborhood,BK46
stateSenate,17,neighborhood,BK40
stateSenate,17,neighborhood,BK58
stateSenate,17,neighborhood,BK17
stateSenate,17,neighborhood,BK34
stateSenate,17,neighborhood,BK30
stateSenate,17,neighborhood,BK44
stateSenate,17,neighborhood,BK32
stateSenate,17,neighborhood,BK41
stateSenate,17,neighborhood,BK42
stateSenate,17,neighborhood,BK29
stateSenate,17,neighborhood,BK28
stateSenate,18,neighborhood,BK85
stateSenate,18,neighborhood,BK76
stateSenate,18,neighborhood,QN53
stateSenate,18,neighborhood,BK73
stateSenate,18,neighborhood,BK79
stateSenate,18,neighborhood,BK72
stateSenate,18,neighborhood,QN20
stateSenate,18,neighborhood,BK77
stateSenate,18,neighborhood,BK35
stateSenate,18,neighborhood,QN30
stateSenate,18,neighborhood,BK75
stateSenate,18,neighborhood,BK78
stateSenate,18,neighborhood,BK90
stateSenate,18,neighborhood,BK82
stateSenate,18,neighborhood,BK99
stateSenate,18,neighborhood,BK83
stateSenate,18,neighborhood,QN99
stateSenate,19,neighborhood,BK25
stateSenate,19,neighborhood,BK43
stateSenate,19,neighborhood,BK85
stateSenate,19,neighborhood,BK50
stateSenate,19,neighborhood,BK58
stateSenate,19,neighborhood,BK17
stateSenate,19,neighborhood,QN56
stateSenate,19,neighborhood,BK93
stateSenate,19,neighborhood,QN53
stateSenate,19,neighborhood,BK79
stateSenate,19,neighborhood,BK81
stateSenate,19,neighborhood,BK44
stateSenate,19,neighborhood,BK96
stateSenate,19,neighborhood,BK82
stateSenate,19,neighborhood,QN57
stateSenate,19,neighborhood,BK45
stateSenate,19,neighborhood,BK99
stateSenate,19,neighborhood,BK83
stateSenate,19,neighborhood,QN99
stateSenate,20,neighborhood,BK85
stateSenate,20,neighborhood,BK61
stateSenate,20,neighborhood,BK64
stateSenate,20,neighborhood,BK34
stateSenate,20,neighborhood,BK63
stateSenate,20,neighborhood,BK79
stateSenate,20,neighborhood,BK81
stateSenate,20,neighborhood,BK95
stateSenate,20,neighborhood,BK91
stateSenate,20,neighborhood,BK60
stateSenate,20,neighborhood,BK96
stateSenate,20,neighborhood,BK32
stateSenate,20,neighborhood,BK37
stateSenate,20,neighborhood,BK99
stateSenate,21,neighborhood,BK88
stateSenate,21,neighborhood,BK43
stateSenate,21,neighborhood,BK40
stateSenate,21,neighborhood,BK50
stateSenate,21,neighborhood,BK58
stateSenate,21,neighborhood,BK61
stateSenate,21,neighborhood,BK64
stateSenate,21,neighborhood,BK34
stateSenate,21,neighborhood,BK63
stateSenate,21,neighborhood,BK81
stateSenate,21,neighborhood,BK95
stateSenate,21,neighborhood,BK91
stateSenate,21,neighborhood,BK60
stateSenate,21,neighborhood,BK96
stateSenate,21,neighborhood,BK32
stateSenate,21,neighborhood,BK37
stateSenate,21,neighborhood,BK41
stateSenate,21,neighborhood,BK42
stateSenate,21,neighborhood,BK82
stateSenate,21,neighborhood,BK45
stateSenate,21,neighborhood,BK99
stateSenate,22,neighborhood,BK88
stateSenate,22,neighborhood,BK25
stateSenate,22,neighborhood,BK43
stateSenate,22,neighborhood,BK26
stateSenate,22,neighborhood,BK46
stateSenate,22,neighborhood,BK27
stateSenate,22,neighborhood,BK58
stateSenate,22,neighborhood,BK17
stateSenate,22,neighborhood,BK34
stateSenate,22,neighborhood,BK30
stateSenate,22,neighborhood,BK19
stateSenate,22,neighborhood,BK31
stateSenate,22,neighborhood,BK44
stateSenate,22,neighborhood,BK32
stateSenate,22,neighborhood,BK45
stateSenate,22,neighborhood,BK29
stateSenate,22,neighborhood,BK28
stateSenate,22,neighborhood,BK99
stateSenate,23,neighborhood,BK25
stateSenate,23,neighborhood,BK26
stateSenate,23,neighborhood,BK27
stateSenate,23,neighborhood,BK17
stateSenate,23,neighborhood,BK34
stateSenate,23,neighborhood,BK30
stateSenate,23,neighborhood,SI07
stateSenate,23,neighborhood,BK19
stateSenate,23,neighborhood,BK23
stateSenate,23,neighborhood,BK31
stateSenate,23,neighborhood,SI05
stateSenate,23,neighborhood,SI24
stateSenate,23,neighborhood,SI08
stateSenate,23,neighborhood,SI35
stateSenate,23,neighborhood,SI22
stateSenate,23,neighborhood,SI36
stateSenate,23,neighborhood,SI14
stateSenate,23,neighborhood,SI37
stateSenate,23,neighborhood,BK32
stateSenate,23,neighborhood,BK29
stateSenate,23,neighborhood,BK21
stateSenate,23,neighborhood,BK28
stateSenate,23,neighborhood,BK99
stateSenate,23,neighborhood,SI12
stateSenate,23,neighborhood,SI28
stateSenate,24,neighborhood,SI48
stateSenate,24,neighborhood,SI01
stateSenate,24,neighborhood,SI11
stateSenate,24,neighborhood,SI32
stateSenate,24,neighborhood,SI07
stateSenate,24,neighborhood,SI05
stateSenate,24,neighborhood,SI24
stateSenate,24,neighborhood,SI08
stateSenate,24,neighborhood,SI35
stateSenate,24,neighborhood,SI22
stateSenate,24,neighborhood,SI36
stateSenate,24,neighborhood,SI45
stateSenate,24,neighborhood,SI25
stateSenate,24,neighborhood,SI54
stateSenate,24,neighborhood,SI99
stateSenate,24,neighborhood,SI14
stateSenate,24,neighborhood,SI12
stateSenate,24,neighborhood,SI28
stateSenate,25,neighborhood,BK69
stateSenate,25,neighborhood,BK61
stateSenate,25,neighborhood,BK64
stateSenate,25,neighborhood,BK33
stateSenate,25,neighborhood,BK68
stateSenate,25,neighborhood,BK79
stateSenate,25,neighborhood,BK09
stateSenate,25,neighborhood,BK38
stateSenate,25,neighborhood,BK35
stateSenate,25,neighborhood,BK75
stateSenate,25,neighborhood,BK78
stateSenate,25,neighborhood,BK32
stateSenate,25,neighborhood,BK37
stateSenate,25,neighborhood,BK99
stateSenate,25,neighborhood,MN99
stateSenate,26,neighborhood,BK69
stateSenate,26,neighborhood,BK33
stateSenate,26,neighborhood,BK68
stateSenate,26,neighborhood,MN20
stateSenate,26,neighborhood,BK76
stateSenate,26,neighborhood,BK73
stateSenate,26,neighborhood,MN50
stateSenate,26,neighborhood,MN25
stateSenate,26,neighborhood,BK72
stateSenate,26,neighborhood,MN28
stateSenate,26,neighborhood,BK09
stateSenate,26,neighborhood,BK38
stateSenate,26,neighborhood,BK75
stateSenate,26,neighborhood,MN24
stateSenate,26,neighborhood,MN27
stateSenate,26,neighborhood,BK90
stateSenate,26,neighborhood,MN22
stateSenate,26,neighborhood,MN23
stateSenate,26,neighborhood,BK99
stateSenate,26,neighborhood,MN99
stateSenate,27,neighborhood,MN20
stateSenate,27,neighborhood,MN19
stateSenate,27,neighborhood,BK76
stateSenate,27,neighborhood,QN31
stateSenate,27,neighborhood,MN21
stateSenate,27,neighborhood,MN50
stateSenate,27,neighborhood,MN28
stateSenate,27,neighborhood,MN24
stateSenate,27,neighborhood,MN22
stateSenate,27,neighborhood,MN23
stateSenate,27,neighborhood,MN17
stateSenate,27,neighborhood,MN14
stateSenate,27,neighborhood,MN13
stateSenate,27,neighborhood,MN15
stateSenate,27,neighborhood,MN99
stateSenate,28,neighborhood,MN20
stateSenate,28,neighborhood,MN19
stateSenate,28,neighborhood,MN31
stateSenate,28,neighborhood,MN21
stateSenate,28,neighborhood,MN33
stateSenate,28,neighborhood,MN40
stateSenate,28,neighborhood,MN32
stateSenate,28,neighborhood,MN22
stateSenate,28,neighborhood,MN23
stateSenate,28,neighborhood,MN17
stateSenate,28,neighborhood,MN14
stateSenate,28,neighborhood,MN13
stateSenate,28,neighborhood,MN99
stateSenate,29,neighborhood,BX26
stateSenate,29,neighborhood,MN12
stateSenate,29,neighborhood,BX41
stateSenate,29,neighborhood,MN34
stateSenate,29,neighborhood,MN19
stateSenate,29,neighborhood,MN31
stateSenate,29,neighborhood,QN31
stateSenate,29,neighborhood,BX27
stateSenate,29,neighborhood,BX39
stateSenate,29,neighborhood,BX33
stateSenate,29,neighborhood,BX34
stateSenate,29,neighborhood,BX36
stateSenate,29,neighborhood,QN71
stateSenate,29,neighborhood,MN33
stateSenate,29,neighborhood,MN40
stateSenate,29,neighborhood,MN32
stateSenate,29,neighborhood,MN09
stateSenate,29,neighborhood,MN11
stateSenate,29,neighborhood,MN17
stateSenate,29,neighborhood,MN14
stateSenate,29,neighborhood,BX14
stateSenate,29,neighborhood,BX63
stateSenate,29,neighborhood,MN99
stateSenate,30,neighborhood,MN12
stateSenate,30,neighborhood,MN34
stateSenate,30,neighborhood,MN33
stateSenate,30,neighborhood,MN09
stateSenate,30,neighborhood,MN11
stateSenate,30,neighborhood,MN03
stateSenate,30,neighborhood,MN36
stateSenate,30,neighborhood,MN04
stateSenate,30,neighborhood,MN06
stateSenate,30,neighborhood,MN99
stateSenate,31,neighborhood,MN12
stateSenate,31,neighborhood,BX29
stateSenate,31,neighborhood,MN09
stateSenate,31,neighborhood,MN17
stateSenate,31,neighborhood,MN03
stateSenate,31,neighborhood,MN14
stateSenate,31,neighborhood,MN35
stateSenate,31,neighborhood,MN36
stateSenate,31,neighborhood,MN04
stateSenate,31,neighborhood,MN06
stateSenate,31,neighborhood,MN13
stateSenate,31,neighborhood,MN15
stateSenate,31,neighborhood,MN01
stateSenate,31,neighborhood,MN99
stateSenate,32,neighborhood,BX55
stateSenate,32,neighborhood,BX09
stateSenate,32,neighborhood,BX99
stateSenate,32,neighborhood,BX27
stateSenate,32,neighborhood,BX39
stateSenate,32,neighborhood,BX33
stateSenate,32,neighborhood,BX34
stateSenate,32,neighborhood,BX35
stateSenate,32,neighborhood,BX75
stateSenate,32,neighborhood,BX08
stateSenate,32,neighborhood,BX46
stateSenate,32,neighborhood,BX59
stateSenate,32,neighborhood,BX37
stateSenate,32,neighborhood,BX17
stateSenate,32,neighborhood,BX01
stateSenate,32,neighborhood,BX14
stateSenate,32,neighborhood,BX63
stateSenate,33,neighborhood,BX40
stateSenate,33,neighborhood,BX55
stateSenate,33,neighborhood,BX28
stateSenate,33,neighborhood,BX06
stateSenate,33,neighborhood,BX05
stateSenate,33,neighborhood,BX41
stateSenate,33,neighborhood,BX99
stateSenate,33,neighborhood,BX35
stateSenate,33,neighborhood,BX75
stateSenate,33,neighborhood,BX08
stateSenate,33,neighborhood,BX46
stateSenate,33,neighborhood,BX59
stateSenate,33,neighborhood,BX37
stateSenate,33,neighborhood,BX49
stateSenate,33,neighborhood,BX30
stateSenate,33,neighborhood,BX36
stateSenate,33,neighborhood,BX29
stateSenate,33,neighborhood,BX17
stateSenate,33,neighborhood,BX01
stateSenate,33,neighborhood,BX14
stateSenate,33,neighborhood,BX63
stateSenate,33,neighborhood,MN01
stateSenate,34,neighborhood,BX40
stateSenate,34,neighborhood,BX55
stateSenate,34,neighborhood,BX28
stateSenate,34,neighborhood,BX52
stateSenate,34,neighborhood,BX06
stateSenate,34,neighborhood,BX09
stateSenate,34,neighborhood,BX43
stateSenate,34,neighborhood,BX05
stateSenate,34,neighborhood,BX03
stateSenate,34,neighborhood,BX13
stateSenate,34,neighborhood,BX10
stateSenate,34,neighborhood,BX99
stateSenate,34,neighborhood,BX44
stateSenate,34,neighborhood,BX27
stateSenate,34,neighborhood,BX39
stateSenate,34,neighborhood,BX75
stateSenate,34,neighborhood,BX46
stateSenate,34,neighborhood,BX31
stateSenate,34,neighborhood,BX59
stateSenate,34,neighborhood,BX37
stateSenate,34,neighborhood,BX49
stateSenate,34,neighborhood,BX22
stateSenate,34,neighborhood,BX07
stateSenate,34,neighborhood,QN98
stateSenate,34,neighborhood,BX29
stateSenate,34,neighborhood,BX98
stateSenate,34,neighborhood,BX01
stateSenate,34,neighborhood,BX62
stateSenate,34,neighborhood,MN01
stateSenate,36,neighborhood,BX28
stateSenate,36,neighborhood,BX43
stateSenate,36,neighborhood,BX05
stateSenate,36,neighborhood,BX03
stateSenate,36,neighborhood,BX13
stateSenate,36,neighborhood,BX99
stateSenate,36,neighborhood,BX44
stateSenate,36,neighborhood,BX31
stateSenate,36,neighborhood,BX07
stateSenate,36,neighborhood,BX62
congressionalDistrict,3,stateSenate,11
congressionalDistrict,3,stateSenate,14
congressionalDistrict,5,stateSenate,10
congressionalDistrict,5,stateSenate,11
congressionalDistrict,5,stateSenate,14
congressionalDistrict,5,stateSenate,15
congressionalDistrict,6,stateSenate,10
congressionalDistrict,6,stateSenate,11
congressionalDistrict,6,stateSenate,12
congressionalDistrict,6,stateSenate,13
congressionalDistrict,6,stateSenate,14
congressionalDistrict,6,stateSenate,15
congressionalDistrict,6,stateSenate,16
congressionalDistrict,7,stateSenate,10
congressionalDistrict,7,stateSenate,12
congressionalDistrict,7,stateSenate,15
congressionalDistrict,7,stateSenate,17
congressionalDistrict,7,stateSenate,18
congressionalDistrict,7,stateSenate,19
congressionalDistrict,7,stateSenate,20
congressionalDistrict,7,stateSenate,21
congressionalDistrict,7,stateSenate,22
congressionalDistrict,7,stateSenate,23
congressionalDistrict,7,stateSenate,25
congressionalDistrict,7,stateSenate,26
congressionalDistrict,7,stateSenate,27
congressionalDistrict,8,stateSenate,10
congressionalDistrict,8,stateSenate,12
congressionalDistrict,8,stateSenate,15
congressionalDistrict,8,stateSenate,18
congressionalDistrict,8,stateSenate,19
congressionalDistrict,8,stateSenate,20
congressionalDistrict,8,stateSenate,21
congressionalDistrict,8,stateSenate,22
congressionalDistrict,8,stateSenate,23
congressionalDistrict,8,stateSenate,25
congressionalDistrict,8,stateSenate,26
congressionalDistrict,9,stateSenate,17
congressionalDistrict,9,stateSenate,19
congressionalDistrict,9,stateSenate,20
congressionalDistrict,9,stateSenate,21
congressionalDistrict,9,stateSenate,22
congressionalDistrict,9,stateSenate,23
congressionalDistrict,9,stateSenate,25
congressionalDistrict,10,stateSenate,17
congressionalDistrict,10,stateSenate,20
congressionalDistrict,10,stateSenate,21
congressionalDistrict,10,stateSenate,22
congressionalDistrict,10,stateSenate,23
congressionalDistrict,10,stateSenate,25
congressionalDistrict,10,stateSenate,26
congressionalDistrict,10,stateSenate,27
congressionalDistrict,10,stateSenate,28
congressionalDistrict,10,stateSenate,29
congressionalDistrict,10,stateSenate,30
congressionalDistrict,10,stateSenate,31
congressionalDistrict,11,stateSenate,17
congressionalDistrict,11,stateSenate,19
congressionalDistrict,11,stateSenate,22
congressionalDistrict,11,stateSenate,23
congressionalDistrict,11,stateSenate,24
congressionalDistrict,12,stateSenate,12
congressionalDistrict,12,stateSenate,15
congressionalDistrict,12,stateSenate,18
congressionalDistrict,12,stateSenate,26
congressionalDistrict,12,stateSenate,27
congressionalDistrict,12,stateSenate,28
congressionalDistrict,12,stateSenate,29
congressionalDistrict,12,stateSenate,30
congressionalDistrict,12,stateSenate,31
congressionalDistrict,13,stateSenate,29
congressionalDistrict,13,stateSenate,30
congressionalDistrict,13,stateSenate,31
congressionalDistrict,13,stateSenate,33
congressionalDistrict,13,stateSenate,34
congressionalDistrict,13,stateSenate,36
congressionalDistrict,14,stateSenate,11
congressionalDistrict,14,stateSenate,12
congressionalDistrict,14,stateSenate,13
congressionalDistrict,14,stateSenate,15
congressionalDistrict,14,stateSenate,16
congressionalDistrict,14,stateSenate,32
congressionalDistrict,14,stateSenate,33
congressionalDistrict,14,stateSenate,34
congressionalDistrict,14,stateSenate,36
congressionalDistrict,15,stateSenate,29
congressionalDistrict,15,stateSenate,32
congressionalDistrict,15,stateSenate,33
congressionalDistrict,15,stateSenate,34
congressionalDistrict,16,stateSenate,34
congressionalDistrict,16,stateSenate,36
fireCompany,1,municipalCourt,3
fireCompany,1,municipalCourt,9
fireCompany,10,municipalCourt,1
fireCompany,14,municipalCourt,4
fireCompany,14,municipalCourt,9
fireCompany,15,municipalCourt,1
fireCompany,15,municipalCourt,2
fireCompany,151,municipalCourt,2
fireCompany,152,municipalCourt,2
fireCompany,153,municipalCourt,2
fireCompany,155,municipalCourt,1
fireCompany,156,municipalCourt,1
fireCompany,157,municipalCourt,1
fireCompany,158,municipalCourt,1
fireCompany,159,municipalCourt,2
fireCompany,16,municipalCourt,4
fireCompany,16,municipalCourt,9
fireCompany,160,municipalCourt,1
fireCompany,160,municipalCourt,2
fireCompany,161,municipalCourt,2
fireCompany,162,municipalCourt,2
fireCompany,163,municipalCourt,1
fireCompany,163,municipalCourt,2
fireCompany,164,municipalCourt,2
fireCompany,165,municipalCourt,2
fireCompany,166,municipalCourt,1
fireCompany,166,municipalCourt,2
fireCompany,167,municipalCourt,2
fireCompany,168,municipalCourt,2
fireCompany,201,municipalCourt,5
fireCompany,202,municipalCourt,1
fireCompany,202,municipalCourt,3
fireCompany,205,municipalCourt,1
fireCompany,206,municipalCourt,3
fireCompany,207,municipalCourt,1
fireCompany,207,municipalCourt,3
fireCompany,21,municipalCourt,4
fireCompany,21,municipalCourt,9
fireCompany,210,municipalCourt,1
fireCompany,210,municipalCourt,2
fireCompany,210,municipalCourt,3
fireCompany,211,municipalCourt,1
fireCompany,211,municipalCourt,3
fireCompany,214,municipalCourt,2
fireCompany,216,municipalCourt,3
fireCompany,217,municipalCourt,2
fireCompany,217,municipalCourt,3
fireCompany,217,municipalCourt,7
fireCompany,218,municipalCourt,3
fireCompany,218,municipalCourt,7
fireCompany,219,municipalCourt,1
fireCompany,219,municipalCourt,2
fireCompany,219,municipalCourt,6
fireCompany,22,municipalCourt,5
fireCompany,22,municipalCourt,6
fireCompany,22,municipalCourt,9
fireCompany,220,municipalCourt,1
fireCompany,220,municipalCourt,5
fireCompany,220,municipalCourt,6
fireCompany,221,municipalCourt,3
fireCompany,222,municipalCourt,2
fireCompany,222,municipalCourt,4
fireCompany,224,municipalCourt,1
fireCompany,224,municipalCourt,3
fireCompany,225,municipalCourt,7
fireCompany,226,municipalCourt,1
fireCompany,227,municipalCourt,4
fireCompany,228,municipalCourt,5
fireCompany,229,municipalCourt,3
fireCompany,23,municipalCourt,3
fireCompany,23,municipalCourt,9
fireCompany,230,municipalCourt,2
fireCompany,230,municipalCourt,3
fireCompany,231,municipalCourt,4
fireCompany,233,municipalCourt,2
fireCompany,233,municipalCourt,4
fireCompany,233,municipalCourt,7
fireCompany,234,municipalCourt,2
fireCompany,234,municipalCourt,4
fireCompany,235,municipalCourt,2
fireCompany,236,municipalCourt,7
fireCompany,236,municipalCourt,3
fireCompany,237,municipalCourt,3
fireCompany,238,municipalCourt,3
fireCompany,239,municipalCourt,1
fireCompany,239,municipalCourt,5
fireCompany,24,municipalCourt,1
fireCompany,24,municipalCourt,2
fireCompany,240,municipalCourt,5
fireCompany,240,municipalCourt,6
fireCompany,241,municipalCourt,5
fireCompany,242,municipalCourt,5
fireCompany,243,municipalCourt,5
fireCompany,245,municipalCourt,8
fireCompany,246,municipalCourt,8
fireCompany,247,municipalCourt,5
fireCompany,248,municipalCourt,4
fireCompany,248,municipalCourt,6
fireCompany,249,municipalCourt,4
fireCompany,249,municipalCourt,6
fireCompany,250,municipalCourt,5
fireCompany,250,municipalCourt,6
fireCompany,251,municipalCourt,4
fireCompany,251,municipalCourt,6
fireCompany,253,municipalCourt,5
fireCompany,253,municipalCourt,8
fireCompany,254,municipalCourt,8
fireCompany,255,municipalCourt,4
fireCompany,255,municipalCourt,6
fireCompany,257,municipalCourt,4
fireCompany,258,municipalCourt,1
fireCompany,258,municipalCourt,2
fireCompany,259,municipalCourt,2
fireCompany,26,municipalCourt,3
fireCompany,26,municipalCourt,9
fireCompany,260,municipalCourt,6
fireCompany,260,municipalCourt,1
fireCompany,262,municipalCourt,1
fireCompany,263,municipalCourt,1
fireCompany,263,municipalCourt,1
fireCompany,263,municipalCourt,2
fireCompany,264,municipalCourt,5
fireCompany,265,municipalCourt,5
fireCompany,266,municipalCourt,5
fireCompany,268,municipalCourt,5
fireCompany,271,municipalCourt,7
fireCompany,273,municipalCourt,6
fireCompany,274,municipalCourt,6
fireCompany,275,municipalCourt,4
fireCompany,276,municipalCourt,8
fireCompany,277,municipalCourt,2
fireCompany,277,municipalCourt,7
fireCompany,279,municipalCourt,1
fireCompany,28,municipalCourt,2
fireCompany,280,municipalCourt,2
fireCompany,280,municipalCourt,6
fireCompany,281,municipalCourt,6
fireCompany,282,municipalCourt,5
fireCompany,283,municipalCourt,4
fireCompany,284,municipalCourt,5
fireCompany,285,municipalCourt,3
fireCompany,286,municipalCourt,7
fireCompany,286,municipalCourt,3
fireCompany,287,municipalCourt,2
fireCompany,287,municipalCourt,3
fireCompany,289,municipalCourt,2
fireCompany,290,municipalCourt,4
fireCompany,290,municipalCourt,7
fireCompany,291,municipalCourt,3
fireCompany,291,municipalCourt,7
fireCompany,291,municipalCourt,2
fireCompany,291,municipalCourt,3
fireCompany,292,municipalCourt,2
fireCompany,293,municipalCourt,7
fireCompany,293,municipalCourt,3
fireCompany,293,municipalCourt,4
fireCompany,294,municipalCourt,3
fireCompany,294,municipalCourt,4
fireCompany,295,municipalCourt,6
fireCompany,297,municipalCourt,6
fireCompany,298,municipalCourt,4
fireCompany,299,municipalCourt,2
fireCompany,299,municipalCourt,6
fireCompany,3,municipalCourt,1
fireCompany,3,municipalCourt,3
fireCompany,301,municipalCourt,4
fireCompany,301,municipalCourt,6
fireCompany,302,municipalCourt,3
fireCompany,302,municipalCourt,4
fireCompany,303,municipalCourt,4
fireCompany,304,municipalCourt,4
fireCompany,305,municipalCourt,2
fireCompany,305,municipalCourt,3
fireCompany,305,municipalCourt,4
fireCompany,306,municipalCourt,6
fireCompany,307,municipalCourt,2
fireCompany,308,municipalCourt,3
fireCompany,309,municipalCourt,6
fireCompany,309,municipalCourt,8
fireCompany,310,municipalCourt,4
fireCompany,310,municipalCourt,8
fireCompany,311,municipalCourt,3
fireCompany,311,municipalCourt,4
fireCompany,312,municipalCourt,1
fireCompany,313,municipalCourt,6
fireCompany,314,municipalCourt,3
fireCompany,314,municipalCourt,4
fireCompany,315,municipalCourt,4
fireCompany,315,municipalCourt,6
fireCompany,316,municipalCourt,2
fireCompany,316,municipalCourt,6
fireCompany,317,municipalCourt,4
fireCompany,318,municipalCourt,8
fireCompany,319,municipalCourt,2
fireCompany,319,municipalCourt,3
fireCompany,319,municipalCourt,4
fireCompany,320,municipalCourt,6
fireCompany,321,municipalCourt,8
fireCompany,323,municipalCourt,8
fireCompany,324,municipalCourt,2
fireCompany,324,municipalCourt,6
fireCompany,325,municipalCourt,2
fireCompany,326,municipalCourt,4
fireCompany,326,municipalCourt,6
fireCompany,328,municipalCourt,5
fireCompany,329,municipalCourt,5
fireCompany,33,municipalCourt,1
fireCompany,33,municipalCourt,2
fireCompany,330,municipalCourt,5
fireCompany,330,municipalCourt,8
fireCompany,331,municipalCourt,7
fireCompany,331,municipalCourt,3
fireCompany,332,municipalCourt,7
fireCompany,332,municipalCourt,3
fireCompany,34,municipalCourt,3
